x	y	showSelected1
1596652200	38548	Haryana
1596652200	2916	Himachal Pradesh
1596652200	22955	Jammu and Kashmir
1596652200	14888	Jharkhand
1596652200	151449	Karnataka
1596652200	29151	Kerala
1596652200	1592	Ladakh
1596652200	35734	Madhya Pradesh
1596652200	468265	Maharashtra
1596652200	3093	Manipur
1596652200	929	Meghalaya
1596652200	537	Mizoram
1596652200	2498	Nagaland
1596652200	39018	Odisha
1596652200	4433	Puducherry
1596652200	19856	Punjab
1596652200	47272	Rajasthan
1596652200	800	Sikkim
1596652200	273460	Tamil Nadu
1596652200	73050	Telengana
1596652200	5725	Tripura
1596652200	8254	Uttarakhand
1596652200	104388	Uttar Pradesh
1596652200	83800	West Bengal
1596738600	1123	Andaman and Nicobar Islands
1596738600	196789	Andhra Pradesh
1596738600	1948	Arunachal Pradesh
1596738600	52817	Assam
1596738600	67788	Bihar
1596738600	1327	Chandigarh
1596738600	10932	Chhattisgarh
1596738600	1391	Dadra and Nagar Haveli and Daman and Diu
1596738600	141531	Delhi
1596738600	7614	Goa
1596738600	67699	Gujarat
1596738600	39303	Haryana
1596738600	3047	Himachal Pradesh
1596738600	23454	Jammu and Kashmir
1596738600	15756	Jharkhand
1596738600	158254	Karnataka
1596738600	30449	Kerala
1596738600	1595	Ladakh
1596738600	36564	Madhya Pradesh
1596738600	479779	Maharashtra
1596738600	3217	Manipur
1596738600	990	Meghalaya
1596738600	539	Mizoram
1596738600	2580	Nagaland
1596738600	40717	Odisha
1596738600	4621	Puducherry
1596738600	20891	Punjab
1596738600	48996	Rajasthan
1596738600	829	Sikkim
1596738600	279144	Tamil Nadu
1596738600	75257	Telengana
1596738600	5853	Tripura
1596738600	8552	Uttarakhand
1596738600	108974	Uttar Pradesh
1596738600	86754	West Bengal
1596825000	1222	Andaman and Nicobar Islands
1596825000	206960	Andhra Pradesh
1596825000	2049	Arunachal Pradesh
1596825000	55496	Assam
1596825000	71304	Bihar
1596825000	1374	Chandigarh
1596825000	11408	Chhattisgarh
1596825000	1437	Dadra and Nagar Haveli and Daman and Diu
1596825000	142723	Delhi
1596825000	7947	Goa
1596825000	68768	Gujarat
1596825000	40054	Haryana
1596825000	3150	Himachal Pradesh
1596825000	23927	Jammu and Kashmir
1596825000	16465	Jharkhand
1596825000	164924	Karnataka
1596825000	31700	Kerala
1596825000	1614	Ladakh
1596825000	37298	Madhya Pradesh
1596825000	490262	Maharashtra
1596825000	3466	Manipur
1596825000	1006	Meghalaya
1596825000	566	Mizoram
1596825000	2657	Nagaland
1596825000	42550	Odisha
1596825000	4862	Puducherry
1596825000	21930	Punjab
1596825000	50157	Rajasthan
1596825000	854	Sikkim
1596825000	285024	Tamil Nadu
1596825000	77513	Telengana
1596825000	5999	Tripura
1596825000	8901	Uttarakhand
1596825000	113378	Uttar Pradesh
1596825000	89666	West Bengal
1596911400	1351	Andaman and Nicobar Islands
1596911400	217040	Andhra Pradesh
1596911400	2117	Arunachal Pradesh
1596911400	57714	Assam
1596911400	75294	Bihar
1596911400	1426	Chandigarh
1596911400	11743	Chhattisgarh
1596911400	1456	Dadra and Nagar Haveli and Daman and Diu
1596911400	144127	Delhi
1596911400	8206	Goa
1596911400	69869	Gujarat
1596911400	40843	Haryana
1596911400	3264	Himachal Pradesh
1596911400	24390	Jammu and Kashmir
1596911400	17094	Jharkhand
1596911400	172102	Karnataka
1596911400	33120	Kerala
1596911400	1639	Ladakh
1596911400	38157	Madhya Pradesh
1596911400	503084	Maharashtra
1596911400	3635	Manipur
1596911400	1023	Meghalaya
1596911400	593	Mizoram
1596911400	2688	Nagaland
1596911400	44193	Odisha
1596911400	5123	Puducherry
1596911400	22928	Punjab
1596911400	51328	Rajasthan
1596911400	860	Sikkim
1596911400	290907	Tamil Nadu
1596911400	79495	Telengana
1596911400	6146	Tripura
1596911400	9402	Uttarakhand
1596911400	118038	Uttar Pradesh
1596911400	92615	West Bengal
1596997800	1490	Andaman and Nicobar Islands
1596997800	227860	Andhra Pradesh
1596997800	2155	Arunachal Pradesh
1596997800	58837	Assam
1596997800	79451	Bihar
1596997800	1515	Chandigarh
1596997800	12148	Chhattisgarh
1596997800	1564	Dadra and Nagar Haveli and Daman and Diu
1596997800	145427	Delhi
1596997800	8712	Goa
1596997800	70965	Gujarat
1596997800	41635	Haryana
1596997800	3371	Himachal Pradesh
1596997800	24897	Jammu and Kashmir
1596997800	18138	Jharkhand
1596997800	178087	Karnataka
1596997800	34331	Kerala
1596997800	1688	Ladakh
1596997800	39025	Madhya Pradesh
1596997800	515332	Maharashtra
1596997800	3753	Manipur
1596997800	1062	Meghalaya
1596997800	620	Mizoram
1596997800	2781	Nagaland
1596997800	45927	Odisha
1596997800	5382	Puducherry
1596997800	23903	Punjab
1596997800	52497	Rajasthan
1596997800	866	Sikkim
1596997800	296901	Tamil Nadu
1596997800	80751	Telengana
1596997800	6208	Tripura
1596997800	9632	Uttarakhand
1596997800	122609	Uttar Pradesh
1596997800	95554	West Bengal
1597084200	1625	Andaman and Nicobar Islands
1597084200	235525	Andhra Pradesh
1597084200	2231	Arunachal Pradesh
1597084200	61737	Assam
1597084200	82550	Bihar
1597084200	1595	Chandigarh
1597084200	12448	Chhattisgarh
1597084200	1613	Dadra and Nagar Haveli and Daman and Diu
1597084200	146134	Delhi
1597084200	9029	Goa
1597084200	72031	Gujarat
1597084200	42429	Haryana
1597084200	3463	Himachal Pradesh
1597084200	25367	Jammu and Kashmir
1597084200	18723	Jharkhand
1597084200	182354	Karnataka
1597084200	35515	Kerala
1597084200	1717	Ladakh
1597084200	39891	Madhya Pradesh
1597084200	524513	Maharashtra
1597084200	3853	Manipur
1597084200	1114	Meghalaya
1597084200	623	Mizoram
1597084200	3011	Nagaland
1597084200	47455	Odisha
1597084200	5624	Puducherry
1597084200	24889	Punjab
1597084200	53670	Rajasthan
1597084200	910	Sikkim
1597084200	302815	Tamil Nadu
1597084200	82647	Telengana
1597084200	6372	Tripura
1597084200	10021	Uttarakhand
1597084200	126722	Uttar Pradesh
1597084200	98459	West Bengal
1597170600	1764	Andaman and Nicobar Islands
1597170600	244549	Andhra Pradesh
1597170600	2327	Arunachal Pradesh
1597170600	64406	Assam
1597170600	86413	Bihar
1597170600	1670	Chandigarh
1597170600	12929	Chhattisgarh
1597170600	1653	Dadra and Nagar Haveli and Daman and Diu
1597170600	147391	Delhi
1597170600	9444	Goa
1597170600	73163	Gujarat
1597170600	43227	Haryana
1597170600	3497	Himachal Pradesh
1597170600	25931	Jammu and Kashmir
1597170600	19225	Jharkhand
1597170600	188611	Karnataka
1597170600	36932	Kerala
1597170600	1770	Ladakh
1597170600	40734	Madhya Pradesh
1597170600	535601	Maharashtra
1597170600	3941	Manipur
1597170600	1136	Meghalaya
1597170600	648	Mizoram
1597170600	3031	Nagaland
1597170600	48796	Odisha
1597170600	5900	Puducherry
1597170600	25889	Punjab
1597170600	54887	Rajasthan
1597170600	913	Sikkim
1597170600	308649	Tamil Nadu
1597170600	84544	Telengana
1597170600	6482	Tripura
1597170600	10432	Uttarakhand
1597170600	131763	Uttar Pradesh
1597170600	101390	West Bengal
1597257000	1900	Andaman and Nicobar Islands
1597257000	254146	Andhra Pradesh
1597257000	2430	Arunachal Pradesh
1597257000	68999	Assam
1597257000	90321	Bihar
1597257000	1751	Chandigarh
1597257000	13498	Chhattisgarh
1597257000	1696	Dadra and Nagar Haveli and Daman and Diu
1597257000	148504	Delhi
1597257000	9924	Goa
1597257000	74318	Gujarat
1597257000	44024	Haryana
1597257000	3636	Himachal Pradesh
1597257000	26413	Jammu and Kashmir
1597257000	19743	Jharkhand
1597257000	196494	Karnataka
1597257000	38144	Kerala
1597257000	1811	Ladakh
1597257000	41604	Madhya Pradesh
1597257000	548313	Maharashtra
1597257000	3982	Manipur
1597257000	1179	Meghalaya
1597257000	649	Mizoram
1597257000	3118	Nagaland
1597257000	50672	Odisha
1597257000	6381	Puducherry
1597257000	26909	Punjab
1597257000	56100	Rajasthan
1597257000	930	Sikkim
1597257000	314520	Tamil Nadu
1597257000	86475	Telengana
1597257000	6603	Tripura
1597257000	10886	Uttarakhand
1597257000	136238	Uttar Pradesh
1597257000	104326	West Bengal
1597343400	2037	Andaman and Nicobar Islands
1597343400	264142	Andhra Pradesh
1597343400	2512	Arunachal Pradesh
1597343400	71795	Assam
1597343400	94193	Bihar
1597343400	1842	Chandigarh
1597343400	13937	Chhattisgarh
1597343400	1752	Dadra and Nagar Haveli and Daman and Diu
1597343400	149460	Delhi
1597343400	10494	Goa
1597343400	75408	Gujarat
1597343400	44817	Haryana
1597343400	3816	Himachal Pradesh
1597343400	26949	Jammu and Kashmir
1597343400	20881	Jharkhand
1597343400	203200	Karnataka
1597343400	39708	Kerala
1597343400	1849	Ladakh
1597343400	42618	Madhya Pradesh
1597343400	560126	Maharashtra
1597343400	4112	Manipur
1597343400	1193	Meghalaya
1597343400	649	Mizoram
1597343400	3168	Nagaland
1597343400	52653	Odisha
1597343400	6680	Puducherry
1597343400	27936	Punjab
1597343400	57414	Rajasthan
1597343400	931	Sikkim
1597343400	320355	Tamil Nadu
1597343400	88396	Telengana
1597343400	6767	Tripura
1597343400	11302	Uttarakhand
1597343400	140775	Uttar Pradesh
1597343400	107323	West Bengal
1597429800	2186	Andaman and Nicobar Islands
1597429800	273085	Andhra Pradesh
1597429800	2607	Arunachal Pradesh
1597429800	74501	Assam
1597429800	98008	Bihar
1597429800	1928	Chandigarh
1597429800	14481	Chhattisgarh
1597429800	1797	Dadra and Nagar Haveli and Daman and Diu
1597429800	150652	Delhi
1597429800	10970	Goa
1597429800	76480	Gujarat
1597429800	45614	Haryana
1597429800	3874	Himachal Pradesh
1597429800	27489	Jammu and Kashmir
1597429800	21595	Jharkhand
1597429800	211108	Karnataka
1597429800	41277	Kerala
1597429800	1879	Ladakh
1597429800	43414	Madhya Pradesh
1597429800	572734	Maharashtra
1597429800	4198	Manipur
1597429800	1228	Meghalaya
1597429800	657	Mizoram
1597429800	3322	Nagaland
1597429800	54630	Odisha
1597429800	6995	Puducherry
1597429800	29013	Punjab
1597429800	58692	Rajasthan
1597429800	1080	Sikkim
1597429800	326245	Tamil Nadu
1597429800	90259	Telengana
1597429800	6934	Tripura
1597429800	11615	Uttarakhand
1597429800	145287	Uttar Pradesh
1597429800	110358	West Bengal
1597516200	2306	Andaman and Nicobar Islands
1597516200	281817	Andhra Pradesh
1597516200	2658	Arunachal Pradesh
1597516200	75558	Assam
1597516200	101551	Bihar
1597516200	2009	Chandigarh
1597516200	14987	Chhattisgarh
1597516200	1843	Dadra and Nagar Haveli and Daman and Diu
1597516200	151928	Delhi
1597516200	11339	Goa
1597516200	77559	Gujarat
1597516200	46410	Haryana
1597516200	3993	Himachal Pradesh
1597516200	28021	Jammu and Kashmir
1597516200	22389	Jharkhand
1597516200	219926	Karnataka
1597516200	42885	Kerala
1597516200	1909	Ladakh
1597516200	44433	Madhya Pradesh
1597516200	584754	Maharashtra
1597516200	4390	Manipur
1597516200	1292	Meghalaya
1597516200	777	Mizoram
1597516200	3340	Nagaland
1597516200	57126	Odisha
1597516200	7354	Puducherry
1597516200	30041	Punjab
1597516200	59979	Rajasthan
1597516200	1148	Sikkim
1597516200	332105	Tamil Nadu
1597516200	91361	Telengana
1597516200	7061	Tripura
1597516200	11940	Uttarakhand
1597516200	150061	Uttar Pradesh
1597516200	113432	West Bengal
1597602600	2399	Andaman and Nicobar Islands
1597602600	289829	Andhra Pradesh
1597602600	2701	Arunachal Pradesh
1597602600	76875	Assam
1597602600	103844	Bihar
1597602600	2102	Chandigarh
1597602600	15471	Chhattisgarh
1597602600	1878	Dadra and Nagar Haveli and Daman and Diu
1597602600	152580	Delhi
1597602600	11639	Goa
1597602600	78680	Gujarat
1597602600	47153	Haryana
1597602600	4156	Himachal Pradesh
1597602600	28470	Jammu and Kashmir
1597602600	23055	Jharkhand
1597602600	226966	Karnataka
1597602600	44415	Kerala
1597602600	1948	Ladakh
1597602600	45455	Madhya Pradesh
1597602600	595865	Maharashtra
1597602600	4569	Manipur
1597602600	1374	Meghalaya
1597602600	789	Mizoram
1597602600	3394	Nagaland
1597602600	60050	Odisha
1597602600	7732	Puducherry
1597602600	31206	Punjab
1597602600	61296	Rajasthan
1597602600	1167	Sikkim
1597602600	338055	Tamil Nadu
1597602600	92255	Telengana
1597602600	7204	Tripura
1597602600	12175	Uttarakhand
1597602600	154418	Uttar Pradesh
1597602600	116498	West Bengal
1597689000	2445	Andaman and Nicobar Islands
1597689000	296609	Andhra Pradesh
1597689000	2741	Arunachal Pradesh
1597689000	79667	Assam
1597689000	106307	Bihar
1597689000	2216	Chandigarh
1597689000	16025	Chhattisgarh
1597689000	1908	Dadra and Nagar Haveli and Daman and Diu
1597689000	153367	Delhi
1597689000	11994	Goa
1597689000	79710	Gujarat
1597689000	48040	Haryana
1597689000	4174	Himachal Pradesh
1597689000	28892	Jammu and Kashmir
1597689000	23752	Jharkhand
1597689000	233283	Karnataka
1597689000	46140	Kerala
1597689000	1966	Ladakh
1597689000	46385	Madhya Pradesh
1597689000	604358	Maharashtra
1597689000	4687	Manipur
1597689000	1418	Meghalaya
1597689000	789	Mizoram
1597689000	3455	Nagaland
1597689000	62294	Odisha
1597689000	8029	Puducherry
1597689000	32696	Punjab
1597689000	62630	Rajasthan
1597689000	1187	Sikkim
1597689000	343945	Tamil Nadu
1597689000	93937	Telengana
1597689000	7409	Tripura
1597689000	12493	Uttarakhand
1597689000	158216	Uttar Pradesh
1597689000	119578	West Bengal
1597775400	2529	Andaman and Nicobar Islands
1597775400	306261	Andhra Pradesh
1597775400	2875	Arunachal Pradesh
1597775400	82201	Assam
1597775400	109498	Bihar
1597775400	2305	Chandigarh
1597775400	16833	Chhattisgarh
1597775400	1951	Dadra and Nagar Haveli and Daman and Diu
1597775400	154741	Delhi
1597775400	12333	Goa
1597775400	80802	Gujarat
1597775400	48936	Haryana
1597775400	4235	Himachal Pradesh
1597775400	29326	Jammu and Kashmir
1597775400	24477	Jharkhand
1597775400	240948	Karnataka
1597775400	47898	Kerala
1597775400	2010	Ladakh
1597775400	47375	Madhya Pradesh
1597775400	615477	Maharashtra
1597775400	4765	Manipur
1597775400	1457	Meghalaya
1597775400	860	Mizoram
1597775400	3520	Nagaland
1597775400	64533	Odisha
1597775400	8396	Puducherry
1597775400	34400	Punjab
1597775400	63977	Rajasthan
1597775400	1207	Sikkim
1597775400	349654	Tamil Nadu
1597775400	95700	Telengana
1597775400	7645	Tripura
1597775400	12961	Uttarakhand
1597775400	162434	Uttar Pradesh
1597775400	122753	West Bengal
1597861800	2604	Andaman and Nicobar Islands
1597861800	316003	Andhra Pradesh
1597861800	2950	Arunachal Pradesh
1597861800	84317	Assam
1597861800	112437	Bihar
1597861800	2396	Chandigarh
1597861800	17485	Chhattisgarh
1597861800	1995	Dadra and Nagar Haveli and Daman and Diu
1597861800	156139	Delhi
1597861800	12675	Goa
1597861800	81942	Gujarat
1597861800	49930	Haryana
1597861800	4411	Himachal Pradesh
1597861800	30034	Jammu and Kashmir
1597861800	26090	Jharkhand
1597861800	249590	Karnataka
1597861800	50231	Kerala
1597861800	2048	Ladakh
1597861800	48351	Madhya Pradesh
1597861800	628642	Maharashtra
1597861800	4876	Manipur
1597861800	1506	Meghalaya
1597861800	873	Mizoram
1597861800	3558	Nagaland
1597861800	67122	Odisha
1597861800	8750	Puducherry
1597861800	36084	Punjab
1597861800	65289	Rajasthan
1597861800	1232	Sikkim
1597861800	355449	Tamil Nadu
1597861800	97424	Telengana
1597861800	7835	Tripura
1597861800	13225	Uttarakhand
1597861800	167510	Uttar Pradesh
1597861800	125922	West Bengal
1597948200	2680	Andaman and Nicobar Islands
1597948200	325396	Andhra Pradesh
1597948200	3066	Arunachal Pradesh
1597948200	86052	Assam
1597948200	114941	Bihar
1597948200	2515	Chandigarh
1597948200	18501	Chhattisgarh
1597948200	2030	Dadra and Nagar Haveli and Daman and Diu
1597948200	157354	Delhi
1597948200	13099	Goa
1597948200	83107	Gujarat
1597948200	50926	Haryana
1597948200	4538	Himachal Pradesh
1597948200	30717	Jammu and Kashmir
1597948200	26753	Jharkhand
1597948200	256975	Karnataka
1597948200	52199	Kerala
1597948200	2077	Ladakh
1597948200	49493	Madhya Pradesh
1597948200	643289	Maharashtra
1597948200	4925	Manipur
1597948200	1661	Meghalaya
1597948200	895	Mizoram
1597948200	3583	Nagaland
1597948200	70020	Odisha
1597948200	9292	Puducherry
1597948200	37824	Punjab
1597948200	66619	Rajasthan
1597948200	1290	Sikkim
1597948200	361435	Tamil Nadu
1597948200	99391	Telengana
1597948200	8091	Tripura
1597948200	13636	Uttarakhand
1597948200	172334	Uttar Pradesh
1597948200	129119	West Bengal
1598034600	2747	Andaman and Nicobar Islands
1598034600	334940	Andhra Pradesh
1598034600	3126	Arunachal Pradesh
1598034600	87908	Assam
1598034600	117413	Bihar
1598034600	2631	Chandigarh
1598034600	19510	Chhattisgarh
1598034600	2082	Dadra and Nagar Haveli and Daman and Diu
1598034600	158604	Delhi
1598034600	13484	Goa
1598034600	84311	Gujarat
1598034600	52129	Haryana
1598034600	4728	Himachal Pradesh
1598034600	31371	Jammu and Kashmir
1598034600	28196	Jharkhand
1598034600	264546	Karnataka
1598034600	54182	Kerala
1598034600	2133	Ladakh
1598034600	50640	Madhya Pradesh
1598034600	657450	Maharashtra
1598034600	5049	Manipur
1598034600	1718	Meghalaya
1598034600	903	Mizoram
1598034600	3619	Nagaland
1598034600	72718	Odisha
1598034600	9594	Puducherry
1598034600	39327	Punjab
1598034600	67954	Rajasthan
1598034600	1336	Sikkim
1598034600	367430	Tamil Nadu
1598034600	101865	Telengana
1598034600	8371	Tripura
1598034600	14083	Uttarakhand
1598034600	177239	Uttar Pradesh
1598034600	132364	West Bengal
1598121000	2808	Andaman and Nicobar Islands
1598121000	345216	Andhra Pradesh
1598121000	3223	Arunachal Pradesh
1598121000	89468	Assam
1598121000	119529	Bihar
1598121000	2776	Chandigarh
1598121000	20078	Chhattisgarh
1598121000	2120	Dadra and Nagar Haveli and Daman and Diu
1598121000	160016	Delhi
1598121000	13790	Goa
1598121000	85523	Gujarat
1598121000	53290	Haryana
1598121000	4895	Himachal Pradesh
1598121000	31981	Jammu and Kashmir
1598121000	28571	Jharkhand
1598121000	271876	Karnataka
1598121000	56354	Kerala
1598121000	2210	Ladakh
1598121000	51866	Madhya Pradesh
1598121000	671942	Maharashtra
1598121000	5132	Manipur
1598121000	1811	Meghalaya
1598121000	917	Mizoram
1598121000	3635	Nagaland
1598121000	75537	Odisha
1598121000	10112	Puducherry
1598121000	40643	Punjab
1598121000	69264	Rajasthan
1598121000	1381	Sikkim
1598121000	373410	Tamil Nadu
1598121000	104249	Telengana
1598121000	8702	Tripura
1598121000	14566	Uttarakhand
1598121000	182453	Uttar Pradesh
1598121000	135596	West Bengal
1598207400	2860	Andaman and Nicobar Islands
1598207400	353111	Andhra Pradesh
1598207400	3263	Arunachal Pradesh
1598207400	90740	Assam
1598207400	121947	Bihar
1598207400	2918	Chandigarh
1598207400	20918	Chhattisgarh
1598207400	2161	Dadra and Nagar Haveli and Daman and Diu
1598207400	161466	Delhi
1598207400	13999	Goa
1598207400	86624	Gujarat
1598207400	54386	Haryana
1598207400	5001	Himachal Pradesh
1598207400	32647	Jammu and Kashmir
1598207400	29677	Jharkhand
1598207400	277814	Karnataka
1598207400	58262	Kerala
1598207400	2279	Ladakh
1598207400	53129	Madhya Pradesh
1598207400	682383	Maharashtra
1598207400	5246	Manipur
1598207400	1917	Meghalaya
1598207400	918	Mizoram
1598207400	3686	Nagaland
1598207400	78530	Odisha
1598207400	10522	Puducherry
1598207400	41779	Punjab
1598207400	70609	Rajasthan
1598207400	1403	Sikkim
1598207400	379385	Tamil Nadu
1598207400	106091	Telengana
1598207400	8902	Tripura
1598207400	15124	Uttarakhand
1598207400	187781	Uttar Pradesh
1598207400	138870	West Bengal
1598293800	2904	Andaman and Nicobar Islands
1598293800	361712	Andhra Pradesh
1598293800	3312	Arunachal Pradesh
1598293800	92619	Assam
1598293800	123198	Bihar
1598293800	3035	Chandigarh
1598293800	22054	Chhattisgarh
1598293800	2181	Dadra and Nagar Haveli and Daman and Diu
1598293800	162527	Delhi
1598293800	14138	Goa
1598293800	87691	Gujarat
1598293800	55460	Haryana
1598293800	5101	Himachal Pradesh
1598293800	33075	Jammu and Kashmir
1598293800	31005	Jharkhand
1598293800	283665	Karnataka
1598293800	59504	Kerala
1598293800	2330	Ladakh
1598293800	54421	Madhya Pradesh
1598293800	693398	Maharashtra
1598293800	5362	Manipur
1598293800	1976	Meghalaya
1598293800	953	Mizoram
1598293800	3714	Nagaland
1598293800	81479	Odisha
1598293800	10859	Puducherry
1598293800	43284	Punjab
1598293800	71955	Rajasthan
1598293800	1446	Sikkim
1598293800	385352	Tamil Nadu
1598293800	108670	Telengana
1598293800	9195	Tripura
1598293800	15529	Uttarakhand
1598293800	192382	Uttar Pradesh
1598293800	141837	West Bengal
1598380200	2945	Andaman and Nicobar Islands
1598380200	371639	Andhra Pradesh
1598380200	3412	Arunachal Pradesh
1598380200	94592	Assam
1598380200	124536	Bihar
1598380200	3209	Chandigarh
1598380200	23341	Chhattisgarh
1598380200	2203	Dadra and Nagar Haveli and Daman and Diu
1598380200	164071	Delhi
1598380200	14530	Goa
1598380200	88805	Gujarat
1598380200	56608	Haryana
1598380200	5154	Himachal Pradesh
1598380200	33776	Jammu and Kashmir
1598380200	31973	Jharkhand
1598380200	291826	Karnataka
1598380200	61879	Kerala
1598380200	2420	Ladakh
1598380200	55800	Madhya Pradesh
1598380200	703823	Maharashtra
1598380200	5444	Manipur
1598380200	2018	Meghalaya
1598380200	967	Mizoram
1598380200	3752	Nagaland
1598380200	84231	Odisha
1598380200	11426	Puducherry
1598380200	44577	Punjab
1598380200	73325	Rajasthan
1598380200	1475	Sikkim
1598380200	391303	Tamil Nadu
1598380200	111688	Telengana
1598380200	9523	Tripura
1598380200	16014	Uttarakhand
1598380200	197388	Uttar Pradesh
1598380200	144801	West Bengal
1598466600	2985	Andaman and Nicobar Islands
1598466600	382469	Andhra Pradesh
1598466600	3555	Arunachal Pradesh
1598466600	96771	Assam
1598466600	126714	Bihar
1598466600	3376	Chandigarh
1598466600	24550	Chhattisgarh
1598466600	2228	Dadra and Nagar Haveli and Daman and Diu
1598466600	165764	Delhi
1598466600	15027	Goa
1598466600	89994	Gujarat
1598466600	58005	Haryana
1598466600	5321	Himachal Pradesh
1598466600	34480	Jammu and Kashmir
1598466600	33046	Jharkhand
1598466600	300406	Karnataka
1598466600	64355	Kerala
1598466600	2451	Ladakh
1598466600	56864	Madhya Pradesh
1598466600	718711	Maharashtra
1598466600	5585	Manipur
1598466600	2050	Meghalaya
1598466600	967	Mizoram
1598466600	3778	Nagaland
1598466600	87602	Odisha
1598466600	11930	Puducherry
1598466600	46090	Punjab
1598466600	74670	Rajasthan
1598466600	1486	Sikkim
1598466600	397261	Tamil Nadu
1598466600	114483	Telengana
1598466600	9908	Tripura
1598466600	16549	Uttarakhand
1598466600	203028	Uttar Pradesh
1598466600	147775	West Bengal
1598553000	3018	Andaman and Nicobar Islands
1598553000	393090	Andhra Pradesh
1598553000	3633	Arunachal Pradesh
1598553000	98807	Assam
1598553000	128780	Bihar
1598553000	3564	Chandigarh
1598553000	25988	Chhattisgarh
1598553000	2266	Dadra and Nagar Haveli and Daman and Diu
1598553000	167604	Delhi
1598553000	15483	Goa
1598553000	91179	Gujarat
1598553000	59298	Haryana
1598553000	5501	Himachal Pradesh
1598553000	35135	Jammu and Kashmir
1598553000	34396	Jharkhand
1598553000	309792	Karnataka
1598553000	66761	Kerala
1598553000	2492	Ladakh
1598553000	58181	Madhya Pradesh
1598553000	733568	Maharashtra
1598553000	5725	Manipur
1598553000	2129	Meghalaya
1598553000	974	Mizoram
1598553000	3784	Nagaland
1598553000	90986	Odisha
1598553000	12434	Puducherry
1598553000	47836	Punjab
1598553000	76015	Rajasthan
1598553000	1542	Sikkim
1598553000	403242	Tamil Nadu
1598553000	117415	Telengana
1598553000	10414	Tripura
1598553000	17277	Uttarakhand
1598553000	208419	Uttar Pradesh
1598553000	150772	West Bengal
1598639400	3050	Andaman and Nicobar Islands
1598639400	403616	Andhra Pradesh
1598639400	3745	Arunachal Pradesh
1598639400	101367	Assam
1598639400	131057	Bihar
1598639400	3724	Chandigarh
1598639400	27233	Chhattisgarh
1598639400	2290	Dadra and Nagar Haveli and Daman and Diu
1598639400	169412	Delhi
1598639400	16006	Goa
1598639400	92452	Gujarat
1598639400	60596	Haryana
1598639400	5637	Himachal Pradesh
1598639400	35831	Jammu and Kashmir
1598639400	35321	Jharkhand
1598639400	318752	Karnataka
1598639400	69304	Kerala
1598639400	2540	Ladakh
1598639400	59433	Madhya Pradesh
1598639400	747995	Maharashtra
1598639400	5843	Manipur
1598639400	2240	Meghalaya
1598639400	1003	Mizoram
1598639400	3805	Nagaland
1598639400	94668	Odisha
1598639400	13024	Puducherry
1598639400	49378	Punjab
1598639400	77370	Rajasthan
1598639400	1576	Sikkim
1598639400	409238	Tamil Nadu
1598639400	120166	Telengana
1598639400	10857	Tripura
1598639400	17865	Uttarakhand
1598639400	213824	Uttar Pradesh
1598639400	153754	West Bengal
1598725800	3081	Andaman and Nicobar Islands
1598725800	414164	Andhra Pradesh
1598725800	3877	Arunachal Pradesh
1598725800	103794	Assam
1598725800	133003	Bihar
1598725800	3985	Chandigarh
1598725800	28746	Chhattisgarh
1598725800	2306	Dadra and Nagar Haveli and Daman and Diu
1598725800	171366	Delhi
1598725800	16553	Goa
1598725800	93734	Gujarat
1598725800	61987	Haryana
1598725800	5781	Himachal Pradesh
1598725800	36377	Jammu and Kashmir
1598725800	36857	Jharkhand
1598725800	327076	Karnataka
1598725800	71701	Kerala
1598725800	2603	Ladakh
1598725800	60875	Madhya Pradesh
1598725800	764281	Maharashtra
1598725800	5960	Manipur
1598725800	2283	Meghalaya
1598725800	1008	Mizoram
1598725800	3851	Nagaland
1598725800	97920	Odisha
1598725800	13556	Puducherry
1598725800	50848	Punjab
1598725800	78777	Rajasthan
1598725800	1602	Sikkim
1598725800	415590	Tamil Nadu
1598725800	123090	Telengana
1598725800	11307	Tripura
1598725800	18571	Uttarakhand
1598725800	219457	Uttar Pradesh
1598725800	156766	West Bengal
1598812200	3104	Andaman and Nicobar Islands
1598812200	424767	Andhra Pradesh
1598812200	4034	Arunachal Pradesh
1598812200	105774	Assam
1598812200	135035	Bihar
1598812200	4155	Chandigarh
1598812200	30092	Chhattisgarh
1598812200	2340	Dadra and Nagar Haveli and Daman and Diu
1598812200	173390	Delhi
1598812200	17004	Goa
1598812200	95009	Gujarat
1598812200	63282	Haryana
1598812200	5945	Himachal Pradesh
1598812200	37163	Jammu and Kashmir
1598812200	38435	Jharkhand
1598812200	335928	Karnataka
1598812200	73855	Kerala
1598812200	2638	Ladakh
1598812200	62433	Madhya Pradesh
1598812200	780689	Maharashtra
1598812200	6112	Manipur
1598812200	2343	Meghalaya
1598812200	1011	Mizoram
1598812200	3922	Nagaland
1598812200	100934	Odisha
1598812200	14127	Puducherry
1598812200	52526	Punjab
1598812200	80227	Rajasthan
1598812200	1627	Sikkim
1598812200	422085	Tamil Nadu
1598812200	124963	Telengana
1598812200	11644	Tripura
1598812200	19235	Uttarakhand
1598812200	225632	Uttar Pradesh
1598812200	159785	West Bengal
1598898600	3132	Andaman and Nicobar Islands
1598898600	434771	Andhra Pradesh
1598898600	4112	Arunachal Pradesh
1598898600	109040	Assam
1598898600	136457	Bihar
1598898600	4346	Chandigarh
1598898600	31503	Chhattisgarh
1598898600	2367	Dadra and Nagar Haveli and Daman and Diu
1598898600	174748	Delhi
